,datetime,Time,Vehicle,Gap,Headway,Schedule,Destination,day,day of the week,stop,stopID,Riders after stop,sch_adherence,bunched_or_gapped,mins delayed,bunched,gapped,morning_peak,midday,afternoon_peak,early_eve,late_eve,overnight,morning_peak_bunches,midday_bunches,afternoon_peak_bunches,early_eve_bunches,late_eve_bunches,morning_peak_gaps,midday_gaps,afternoon_peak_gaps,early_eve_gaps,late_eve_gaps,bound,bound_ordinal,_row_id,cond_sum,prev3hr_delays,prev_bunches
758332,2025-12-02 14:09:58,0 days 14:09:58,4655.0,0 days 00:12:29,10:12,3:08 behind 2:06:50PM,West to High Park,2025-12-02,1,Coxwell Ave at Lower Gerrard St East,2615,,3.1333333333333333,0,3.1333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,758332,2.0,47.91666666666666,0.0
758333,2025-12-02 14:10:45,0 days 14:10:45,4655.0,0 days 00:11:31,8:31,2:45 behind 2:08:00PM,West to High Park,2025-12-02,1,Ashdale Ave,5884,,2.75,0,2.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,758333,3.0,113.53333333333332,0.0
758334,2025-12-02 14:11:11,0 days 14:11:11,4495.0,0 days 00:04:30,10:00,17:47 behind 1:53:24PM,West to High Park,2025-12-02,1,Havelock St,6811,,17.783333333333335,0,17.783333333333335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,758334,0.0,0.0,0.0
758335,2025-12-02 14:11:52,0 days 14:11:52,4655.0,0 days 00:12:13,8:31,3:03 behind 2:08:49PM,West to High Park,2025-12-02,1,Woodfield Rd,11337,,3.05,0,3.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,758335,4.0,173.8,0.0
758336,2025-12-02 14:12:15,0 days 14:12:15,4432.0,0 days 00:14:11,8:00,0:19 behind 2:11:56PM,West to High Park,2025-12-02,1,St Matthews Rd,1447,,0.3166666666666666,0,0.3166666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,758336,0.0,0.0,0.0
758337,2025-12-02 14:13:41,0 days 14:13:41,4432.0,0 days 00:14:03,8:00,0:01 ahead of 2:13:42PM,West to High Park,2025-12-02,1,River St,10648,,-0.0166666666666666,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,758337,2.0,162.78333333333333,0.0
758338,2025-12-02 14:14:14,0 days 14:14:14,4655.0,0 days 00:11:57,8:33,2:38 behind 2:11:36PM,West to High Park,2025-12-02,1,Prust Ave,5053,,2.6333333333333333,0,2.6333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,758338,4.0,211.2666666666667,0.0
758339,2025-12-02 14:14:15,0 days 14:14:15,4473.0,0 days 00:08:08,9:56,0:25 behind 2:13:50PM,West to High Park,2025-12-02,1,Bowmore Rd,10003,,0.4166666666666667,0,0.4166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,758339,0.0,0.0,0.0
758340,2025-12-02 14:14:46,0 days 14:14:46,4614.0,0 days 00:11:31,10:00,21:36 behind 1:53:10PM,West to High Park,2025-12-02,1,Dundas St West at Howard Park Ave,8595,,21.6,0,21.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,758340,0.0,0.0,0.0
758341,2025-12-02 14:15:15,0 days 14:15:15,4518.0,0 days 00:04:30,8:31,1:50 ahead of 2:17:05PM,West to High Park,2025-12-02,1,Ashdale Ave,5884,,-1.8333333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,758341,3.0,113.95,0.0
758342,2025-12-02 14:15:45,0 days 14:15:45,4473.0,0 days 00:07:04,9:58,0:02 behind 2:15:43PM,West to High Park,2025-12-02,1,Gerrard St East  at Coxwell Ave,8206,,0.0333333333333333,0,0.0333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,758342,1.0,24.7,0.0
758343,2025-12-02 14:16:14,0 days 14:16:14,4619.0,0 days 00:05:03,10:00,12:50 behind 2:03:24PM,West to High Park,2025-12-02,1,Havelock St,6811,,12.833333333333334,0,12.833333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,758343,0.0,0.0,0.0
758344,2025-12-02 14:16:17,0 days 14:16:17,4432.0,0 days 00:14:09,8:20,0:32 ahead of 2:16:49PM,West to High Park,2025-12-02,1,Parliament St,10427,,-0.5333333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,758344,5.0,316.0333333333333,0.0
758345,2025-12-02 14:16:43,0 days 14:16:43,4614.0,0 days 00:10:57,10:00,21:54 behind 1:54:49PM,West to High Park,2025-12-02,1,Howard Park Ave at Roncesvalles Ave,1569,,21.9,0,21.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,758345,0.0,84.85,0.0
758346,2025-12-02 14:17:15,0 days 14:17:15,4518.0,0 days 00:04:53,8:31,0:45 ahead of 2:18:00PM,West to High Park,2025-12-02,1,Woodfield Rd,11337,,-0.75,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,758346,4.0,174.25,0.0
758347,2025-12-02 14:18:13,0 days 14:18:13,4432.0,0 days 00:14:31,8:22,0:23 ahead of 2:18:36PM,West to High Park,2025-12-02,1,Parliament St at Carlton St,4615,,-0.3833333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,758347,9.0,497.4666666666667,0.0
758348,2025-12-02 14:18:16,0 days 14:18:16,4614.0,0 days 00:11:34,10:00,22:31 behind 1:55:45PM,West to High Park,2025-12-02,1,Howard Park Ave at Indian Rd,971,,22.516666666666666,0,22.516666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,758348,1.0,171.15,0.0
758349,2025-12-02 14:18:47,0 days 14:18:47,4449.0,0 days 00:02:33,10:00,5:23 behind 2:13:24PM,West to High Park,2025-12-02,1,Havelock St,6811,,5.383333333333334,0,5.383333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,758349,0.0,0.0,0.0
758350,2025-12-02 14:18:47,0 days 14:18:47,4463.0,0 days 00:09:37,9:51,0:03 behind 2:18:44PM,West to High Park,2025-12-02,1,Main St at Gerrard St East,4563,,0.05,0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,758350,0.0,2.65,0.0
758351,2025-12-02 14:18:50,0 days 14:18:50,4473.0,0 days 00:08:52,10:00,2:00 behind 2:16:50PM,West to High Park,2025-12-02,1,Coxwell Ave at Lower Gerrard St East,2615,,2.0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,758351,2.0,48.36666666666665,0.0
758352,2025-12-02 14:19:12,0 days 14:19:12,4518.0,0 days 00:04:58,8:33,1:48 ahead of 2:21:00PM,West to High Park,2025-12-02,1,Prust Ave,5053,,-1.8,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,758352,4.0,213.3,0.0
758353,2025-12-02 14:19:16,0 days 14:19:16,4614.0,0 days 00:11:28,10:00,22:42 behind 1:56:34PM,West to High Park,2025-12-02,1,Howard Park Ave at Parkside Dr,8107,,22.7,0,22.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,758353,2.0,264.0,0.0
758354,2025-12-02 14:19:33,0 days 14:19:33,4473.0,0 days 00:03:27,8:21,1:33 behind 2:18:00PM,West to High Park,2025-12-02,1,Ashdale Ave,5884,,1.55,0,1.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,758354,3.0,115.98333333333332,0.0
758355,2025-12-02 14:20:07,0 days 14:20:07,4473.0,0 days 00:02:52,8:21,1:18 behind 2:18:49PM,West to High Park,2025-12-02,1,Woodfield Rd,11337,,1.3,0,1.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,758355,4.0,177.8,0.0
758356,2025-12-02 14:23:14,0 days 14:23:14,4619.0,0 days 00:07:35,10:00,10:09 behind 2:13:05PM,West to High Park,2025-12-02,1,Dundas St West at Howard Park Ave,8595,,10.15,0,10.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,758356,0.0,0.0,0.0
758357,2025-12-02 14:23:21,0 days 14:23:21,4473.0,0 days 00:04:09,8:23,1:45 behind 2:21:36PM,West to High Park,2025-12-02,1,Prust Ave,5053,,1.75,0,1.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,758357,4.0,216.15000000000003,0.0
758358,2025-12-02 14:23:21,0 days 14:23:21,4463.0,0 days 00:08:44,9:56,0:29 ahead of 2:23:50PM,West to High Park,2025-12-02,1,Bowmore Rd,10003,,-0.4833333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,758358,0.0,0.0,0.0
758359,2025-12-02 14:24:45,0 days 14:24:45,4655.0,0 days 00:12:30,8:40,2:49 behind 2:21:56PM,West to High Park,2025-12-02,1,St Matthews Rd,1447,,2.816666666666667,0,2.816666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,758359,0.0,0.0,0.0
758360,2025-12-02 14:24:48,0 days 14:24:48,4619.0,0 days 00:07:39,10:00,9:59 behind 2:14:49PM,West to High Park,2025-12-02,1,Howard Park Ave at Roncesvalles Ave,1569,,9.983333333333333,0,9.983333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,758360,0.0,95.0,0.0
758361,2025-12-02 14:25:18,0 days 14:25:18,4463.0,0 days 00:09:00,9:58,0:25 ahead of 2:25:43PM,West to High Park,2025-12-02,1,Gerrard St East  at Coxwell Ave,8206,,-0.4166666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,758361,1.0,24.7,0.0
758362,2025-12-02 14:25:48,0 days 14:25:48,4655.0,0 days 00:12:07,8:40,2:08 behind 2:23:40PM,West to High Park,2025-12-02,1,River St,10648,,2.1333333333333333,0,2.1333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,758362,2.0,165.6,0.0
758363,2025-12-02 14:27:12,0 days 14:27:12,4619.0,0 days 00:08:56,10:00,11:23 behind 2:15:49PM,West to High Park,2025-12-02,1,Howard Park Ave at Indian Rd,971,,11.383333333333333,0,11.383333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,758363,1.0,191.28333333333333,0.0
758364,2025-12-02 14:27:19,0 days 14:27:19,4463.0,0 days 00:08:29,10:00,0:26 behind 2:26:53PM,West to High Park,2025-12-02,1,Coxwell Ave at Lower Gerrard St East,2615,,0.4333333333333333,0,0.4333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,758364,2.0,48.36666666666665,0.0
758365,2025-12-02 14:28:08,0 days 14:28:08,4655.0,0 days 00:11:32,8:12,1:19 behind 2:26:49PM,West to High Park,2025-12-02,1,Parliament St,10427,,1.3166666666666669,0,1.3166666666666669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,758365,5.0,320.9833333333333,0.0
758366,2025-12-02 14:28:11,0 days 14:28:11,4463.0,0 days 00:08:38,8:21,0:06 behind 2:28:05PM,West to High Park,2025-12-02,1,Ashdale Ave,5884,,0.1,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,758366,3.0,116.41666666666669,0.0
758367,2025-12-02 14:28:12,0 days 14:28:12,4449.0,0 days 00:04:58,10:00,5:07 behind 2:23:05PM,West to High Park,2025-12-02,1,Dundas St West at Howard Park Ave,8595,,5.116666666666666,0,5.116666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,758367,0.0,0.0,0.0
758368,2025-12-02 14:28:20,0 days 14:28:20,4634.0,0 days 00:09:13,9:52,0:32 ahead of 2:28:52PM,West to High Park,2025-12-02,1,Main St at Gerrard St East,4563,,-0.5333333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,758368,0.0,1.8666666666666667,0.0
758369,2025-12-02 14:28:20,0 days 14:28:20,4619.0,0 days 00:09:04,10:00,11:48 behind 2:16:32PM,West to High Park,2025-12-02,1,Howard Park Ave at Parkside Dr,8107,,11.8,0,11.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,758369,2.0,300.6333333333333,0.0
758370,2025-12-02 14:28:46,0 days 14:28:46,4463.0,0 days 00:08:39,8:21,0:11 ahead of 2:28:57PM,West to High Park,2025-12-02,1,Woodfield Rd,11337,,-0.1833333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,758370,4.0,178.33333333333331,0.0
758371,2025-12-02 14:29:32,0 days 14:29:32,4449.0,0 days 00:03:46,10:00,4:43 behind 2:24:49PM,West to High Park,2025-12-02,1,Howard Park Ave at Roncesvalles Ave,1569,,4.716666666666667,0,4.716666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,758371,0.0,100.11666666666666,0.0
758372,2025-12-02 14:29:34,0 days 14:29:34,4655.0,0 days 00:10:28,8:14,1:06 behind 2:28:28PM,West to High Park,2025-12-02,1,Parliament St at Carlton St,4615,,1.1,0,1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,758372,9.0,503.7333333333333,0.0
758373,2025-12-02 14:30:25,0 days 14:30:25,4449.0,0 days 00:03:13,10:00,4:36 behind 2:25:49PM,West to High Park,2025-12-02,1,Howard Park Ave at Indian Rd,971,,4.6,0,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,758373,1.0,201.11666666666667,0.0
758374,2025-12-02 14:30:49,0 days 14:30:49,4518.0,0 days 00:05:01,8:40,2:51 ahead of 2:33:40PM,West to High Park,2025-12-02,1,River St,10648,,-2.85,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,758374,2.0,165.59999999999997,0.0
758375,2025-12-02 14:31:22,0 days 14:31:22,4463.0,0 days 00:07:35,8:23,0:33 ahead of 2:31:55PM,West to High Park,2025-12-02,1,Prust Ave,5053,,-0.55,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,758375,4.0,216.68333333333337,0.0
758376,2025-12-02 14:31:34,0 days 14:31:34,4449.0,0 days 00:03:14,10:00,5:02 behind 2:26:32PM,West to High Park,2025-12-02,1,Howard Park Ave at Parkside Dr,8107,,5.033333333333333,0,5.033333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,758376,2.0,309.94999999999993,0.0
758377,2025-12-02 14:31:56,0 days 14:31:56,4518.0,,10:00,Scheduled at 2:31:56PM,West to High Park,2025-12-02,1,St Matthews Rd,1447,,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,758377,0.0,0.0,0.0
758378,2025-12-02 14:32:55,0 days 14:32:55,4634.0,0 days 00:09:34,9:56,1:38 ahead of 2:34:33PM,West to High Park,2025-12-02,1,Bowmore Rd,10003,,-1.6333333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,758378,0.0,0.0,0.0
758379,2025-12-02 14:33:05,0 days 14:33:05,4485.0,,10:00,Scheduled at 2:33:05PM,West to High Park,2025-12-02,1,Dundas St West at Howard Park Ave,8595,,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,55.0,758379,0.0,0.0,0.0
758380,2025-12-02 14:33:43,0 days 14:33:43,4518.0,0 days 00:05:35,8:40,3:06 ahead of 2:36:49PM,West to High Park,2025-12-02,1,Parliament St,10427,,-3.1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,758380,5.0,320.9833333333333,0.0
758381,2025-12-02 14:34:26,0 days 14:34:26,4634.0,0 days 00:09:08,9:58,2:14 ahead of 2:36:40PM,West to High Park,2025-12-02,1,Gerrard St East  at Coxwell Ave,8206,,-2.2333333333333334,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,758381,1.0,24.7,0.0
758382,2025-12-02 14:34:46,0 days 14:34:46,4518.0,0 days 00:04:01,8:42,3:59 ahead of 2:38:45PM,West to High Park,2025-12-02,1,Parliament St at Carlton St,4615,,-3.983333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,758382,9.0,503.7333333333333,0.0
758383,2025-12-02 14:34:49,0 days 14:34:49,4485.0,,10:00,Scheduled at 2:34:49PM,West to High Park,2025-12-02,1,Howard Park Ave at Roncesvalles Ave,1569,,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,758383,0.0,100.11666666666666,0.0
758384,2025-12-02 14:35:49,0 days 14:35:49,4485.0,,10:00,Scheduled at 2:35:49PM,West to High Park,2025-12-02,1,Howard Park Ave at Indian Rd,971,,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,758384,1.0,201.11666666666667,0.0
758385,2025-12-02 14:35:50,0 days 14:35:50,4634.0,0 days 00:08:31,10:00,1:55 ahead of 2:37:45PM,West to High Park,2025-12-02,1,Coxwell Ave at Lower Gerrard St East,2615,,-1.9166666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,758385,2.0,48.36666666666666,0.0
758386,2025-12-02 14:36:00,0 days 14:36:00,4648.0,0 days 00:07:40,9:51,1:59 ahead of 2:37:59PM,West to High Park,2025-12-02,1,Main St at Gerrard St East,4563,,-1.9833333333333332,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,758386,0.0,1.8666666666666667,0.0
758387,2025-12-02 14:36:32,0 days 14:36:32,4485.0,,10:00,Scheduled at 2:36:32PM,West to High Park,2025-12-02,1,Howard Park Ave at Parkside Dr,8107,,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,758387,2.0,309.95,0.0
758388,2025-12-02 14:37:31,0 days 14:37:31,4485.0,0 days 00:18:23,10:00,14:07 behind 2:23:24PM,West to High Park,2025-12-02,1,Havelock St,6811,,14.116666666666667,0,14.116666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,758388,0.0,0.0,0.0
758389,2025-12-02 14:37:59,0 days 14:37:59,4634.0,0 days 00:09:48,8:21,1:06 ahead of 2:39:05PM,West to High Park,2025-12-02,1,Ashdale Ave,5884,,-1.1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,758389,3.0,116.41666666666666,0.0
758390,2025-12-02 14:38:53,0 days 14:38:53,4634.0,0 days 00:10:07,8:12,1:04 ahead of 2:39:57PM,West to High Park,2025-12-02,1,Woodfield Rd,11337,,-1.0666666666666669,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,758390,4.0,178.33333333333331,0.0
758391,2025-12-02 14:39:01,0 days 14:39:01,4473.0,0 days 00:14:16,8:30,7:00 behind 2:32:01PM,West to High Park,2025-12-02,1,St Matthews Rd,1447,,7.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,758391,0.0,0.0,0.0
758392,2025-12-02 14:39:57,0 days 14:39:57,4473.0,0 days 00:08:43,8:30,6:17 behind 2:33:40PM,West to High Park,2025-12-02,1,River St,10648,,6.283333333333333,0,6.283333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,758392,2.0,172.59999999999997,0.0
758393,2025-12-02 14:39:59,0 days 14:39:59,4648.0,0 days 00:07:04,9:56,3:28 ahead of 2:43:27PM,West to High Park,2025-12-02,1,Bowmore Rd,10003,,-3.466666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,8.0,758393,0.0,0.0,0.0
758394,2025-12-02 14:40:53,0 days 14:40:53,4400.0,0 days 00:03:22,10:00,7:29 behind 2:33:24PM,West to High Park,2025-12-02,1,Havelock St,6811,,7.483333333333333,0,7.483333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,758394,0.0,0.0,0.0
758395,2025-12-02 14:41:02,0 days 14:41:02,4634.0,0 days 00:09:40,8:23,1:57 ahead of 2:42:59PM,West to High Park,2025-12-02,1,Prust Ave,5053,,-1.95,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,758395,4.0,216.6833333333333,0.0
758396,2025-12-02 14:41:31,0 days 14:41:31,4648.0,0 days 00:06:35,9:58,4:07 ahead of 2:45:38PM,West to High Park,2025-12-02,1,Gerrard St East  at Coxwell Ave,8206,,-4.116666666666666,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,10.0,758396,1.0,24.7,0.0
758397,2025-12-02 14:42:33,0 days 14:42:33,4654.0,0 days 00:01:40,10:00,0:51 ahead of 2:43:24PM,West to High Park,2025-12-02,1,Havelock St,6811,,-0.85,-1,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,W,49.0,758397,0.0,0.0,0.0
758398,2025-12-02 14:43:28,0 days 14:43:28,4463.0,0 days 00:04:27,8:30,0:32 behind 2:42:56PM,West to High Park,2025-12-02,1,St Matthews Rd,1447,,0.5333333333333333,0,0.5333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,758398,0.0,0.0,0.0
758399,2025-12-02 14:43:30,0 days 14:43:30,4648.0,0 days 00:06:35,10:00,3:19 ahead of 2:46:49PM,West to High Park,2025-12-02,1,Coxwell Ave at Lower Gerrard St East,2615,,-3.316666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,11.0,758399,2.0,48.36666666666666,0.0
758400,2025-12-02 14:43:33,0 days 14:43:33,4473.0,0 days 00:09:50,8:30,6:44 behind 2:36:49PM,West to High Park,2025-12-02,1,Parliament St,10427,,6.733333333333333,0,6.733333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,758400,5.0,334.80000000000007,0.0
758401,2025-12-02 14:44:05,0 days 14:44:05,4648.0,0 days 00:06:06,8:30,4:00 ahead of 2:48:05PM,West to High Park,2025-12-02,1,Ashdale Ave,5884,,-4.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,12.0,758401,3.0,116.41666666666666,0.0
758402,2025-12-02 14:44:32,0 days 14:44:32,4648.0,0 days 00:05:39,8:30,4:25 ahead of 2:48:57PM,West to High Park,2025-12-02,1,Woodfield Rd,11337,,-4.416666666666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,13.0,758402,4.0,178.33333333333331,0.0
758403,2025-12-02 14:44:38,0 days 14:44:38,4463.0,0 days 00:04:08,8:12,0:04 behind 2:44:34PM,West to High Park,2025-12-02,1,River St,10648,,0.0666666666666666,0,0.0666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,25.0,758403,2.0,173.13333333333333,0.0
758404,2025-12-02 14:44:56,0 days 14:44:56,4473.0,0 days 00:09:31,8:32,6:22 behind 2:38:34PM,West to High Park,2025-12-02,1,Parliament St at Carlton St,4615,,6.366666666666666,0,6.366666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,758404,9.0,524.35,0.0
758405,2025-12-02 14:46:58,0 days 14:46:58,4648.0,0 days 00:05:56,8:30,5:03 ahead of 2:52:01PM,West to High Park,2025-12-02,1,Prust Ave,5053,,-5.05,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,15.0,758405,4.0,216.6833333333333,0.0
758406,2025-12-02 14:47:22,0 days 14:47:22,4400.0,0 days 00:19:10,10:00,4:17 behind 2:43:05PM,West to High Park,2025-12-02,1,Dundas St West at Howard Park Ave,8595,,4.283333333333333,1,4.283333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,W,55.0,758406,0.0,0.0,0.0
758407,2025-12-02 14:47:35,0 days 14:47:35,4463.0,0 days 00:03:28,8:12,0:14 ahead of 2:47:49PM,West to High Park,2025-12-02,1,Parliament St,10427,,-0.2333333333333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,28.0,758407,5.0,334.8666666666668,0.0
758408,2025-12-02 14:47:42,0 days 14:47:42,4400.0,0 days 00:18:10,10:00,2:53 behind 2:44:49PM,West to High Park,2025-12-02,1,Howard Park Ave at Roncesvalles Ave,1569,,2.8833333333333333,0,2.8833333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,56.0,758408,0.0,104.4,0.0
758409,2025-12-02 14:48:06,0 days 14:48:06,4400.0,0 days 00:17:18,10:00,2:17 behind 2:45:49PM,West to High Park,2025-12-02,1,Howard Park Ave at Indian Rd,971,,2.283333333333333,0,2.283333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,57.0,758409,1.0,208.2833333333333,0.0
758410,2025-12-02 14:48:26,0 days 14:48:26,4400.0,0 days 00:16:51,10:00,1:54 behind 2:46:32PM,West to High Park,2025-12-02,1,Howard Park Ave at Parkside Dr,8107,,1.9,0,1.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,58.0,758410,2.0,319.40000000000003,0.0
758411,2025-12-02 14:48:27,0 days 14:48:27,4637.0,0 days 00:12:27,9:52,0:35 behind 2:47:52PM,West to High Park,2025-12-02,1,Main St at Gerrard St East,4563,,0.5833333333333334,0,0.5833333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,2.0,758411,0.0,1.8666666666666667,0.0
758412,2025-12-02 14:49:35,0 days 14:49:35,4463.0,0 days 00:02:38,8:14,0:10 ahead of 2:49:45PM,West to High Park,2025-12-02,1,Parliament St at Carlton St,4615,,-0.1666666666666666,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,29.0,758412,9.0,524.35,0.0
758413,2025-12-02 14:50:01,0 days 14:50:01,4634.0,0 days 00:06:33,8:30,3:50 ahead of 2:53:51PM,West to High Park,2025-12-02,1,St Matthews Rd,1447,,-3.8333333333333335,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,24.0,758413,0.0,0.0,0.0
758414,2025-12-02 14:50:33,0 days 14:50:33,4608.0,0 days 00:07:33,10:00,2:51 ahead of 2:53:24PM,West to High Park,2025-12-02,1,Havelock St,6811,,-2.85,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,49.0,758414,0.0,0.0,0.0
